Organization,Repository,Is_Fork,Parent_Repo,Parent_Archived,Stars,Forks,Forks_History,Open_Issues,Closed_Issues,Avg_Response_Time (sec),Has_README,Has_Wiki,Commit_Count,Release_Count,Contributors_Count,Contributors
thehyve,qualify-devportal,False,,,0,0,[],0,0,,False,True,47,0,1,"[{'user': 'dwerbam', 'contributions': 2, 'location': None}]"
thehyve,cbioportal,True,cBioPortal/cbioportal,False,3,3,"[{'user': 'falquaddoomi', 'forked_at': '2019-08-22T12:43:23Z'}, {'user': 'dionnezaal', 'forked_at': '2017-05-04T10:16:15Z'}, {'user': 'oplantalech', 'forked_at': '2016-07-12T09:28:36Z'}]",0,30,,True,True,3,1,2,"[{'user': 'pieterlukasse', 'contributions': 2, 'location': None}, {'user': 'fedde-s', 'contributions': 1, 'location': 'Rotterdam, Netherlands'}]"
cBioPortal,cbioportal,False,,,735,612,"[{'user': 'omarkhaled1853', 'forked_at': '2025-02-25T21:24:42Z'}, {'user': 'AmritanshTiwari2160', 'forked_at': '2025-02-25T07:03:06Z'}, {'user': 'mmadhu1623', 'forked_at': '2025-02-24T13:40:39Z'}, {'user': 'Mohamed-hanfy', 'forked_at': '2025-02-23T20:17:55Z'}, {'user': 'dsivaraj', 'forked_at': '2025-02-23T16:49:23Z'}, {'user': 'GuiVenVar', 'forked_at': '2025-02-22T18:19:10Z'}, {'user': 'teesamuel', 'forked_at': '2025-02-22T12:41:35Z'}, {'user': 'vatsal-msys', 'forked_at': '2025-02-20T11:16:18Z'}, {'user': 'Rajveerchoubisa', 'forked_at': '2025-02-18T18:26:42Z'}, {'user': 'mdevansh', 'forked_at': '2025-02-18T17:28:26Z'}, {'user': 'Dungeon-Masterji', 'forked_at': '2025-02-17T11:44:09Z'}, {'user': 'lewiale', 'forked_at': '2025-02-16T05:48:17Z'}, {'user': 'PRAteek-singHWY', 'forked_at': '2025-02-14T14:56:54Z'}, {'user': 'akulabs8', 'forked_at': '2025-02-13T14:52:44Z'}, {'user': 'LoganThomas96', 'forked_at': '2025-02-10T22:05:51Z'}, {'user': 'amer0khaled', 'forked_at': '2025-02-10T15:53:55Z'}, {'user': 'trivia67', 'forked_at': '2025-02-10T09:32:45Z'}, {'user': 'swajid', 'forked_at': '2025-02-09T22:14:12Z'}, {'user': 'Ayush20002', 'forked_at': '2025-02-08T17:22:03Z'}, {'user': 'best-rion', 'forked_at': '2025-02-07T18:41:32Z'}, {'user': 'ArvindAkula', 'forked_at': '2025-02-07T05:46:50Z'}, {'user': 'Mukeshsilwal', 'forked_at': '2025-02-07T04:15:38Z'}, {'user': 'devpaths', 'forked_at': '2025-02-06T22:48:47Z'}, {'user': 'codetofind', 'forked_at': '2025-02-05T06:22:11Z'}, {'user': 'andreysirak', 'forked_at': '2025-02-03T16:12:04Z'}, {'user': 'VarshanMaj1', 'forked_at': '2025-02-03T10:12:54Z'}, {'user': 'piyusshkumar', 'forked_at': '2025-02-01T16:04:33Z'}, {'user': 'Aman-Pal07', 'forked_at': '2025-01-30T15:11:27Z'}, {'user': 'er-abhijeet', 'forked_at': '2025-01-29T15:04:50Z'}, {'user': 'rockyisawesome', 'forked_at': '2025-01-29T11:39:45Z'}, {'user': 'FilledEther20', 'forked_at': '2025-01-28T19:07:47Z'}, {'user': 'Patiencewantae123', 'forked_at': '2025-01-27T10:35:23Z'}, {'user': 'pnartowski', 'forked_at': '2025-01-27T09:42:15Z'}, {'user': 'ruslandoga', 'forked_at': '2025-01-20T17:38:44Z'}, {'user': 'comettimvitor', 'forked_at': '2025-01-20T00:31:40Z'}, {'user': 'samwardbiddle', 'forked_at': '2025-01-17T20:29:35Z'}, {'user': 'Krishgupta102', 'forked_at': '2025-01-17T08:44:03Z'}, {'user': 'NoJuanNobody', 'forked_at': '2025-01-16T23:52:32Z'}, {'user': 'birunthabanr', 'forked_at': '2025-01-16T20:09:57Z'}, {'user': 'webermayank', 'forked_at': '2025-01-15T21:52:51Z'}, {'user': 'AQIB-NAWAB', 'forked_at': '2025-01-14T14:52:54Z'}, {'user': 'chavanarjun', 'forked_at': '2025-01-14T08:12:32Z'}, {'user': 'LakshayPuhal', 'forked_at': '2025-01-14T06:38:08Z'}, {'user': 'shazimajaz1', 'forked_at': '2025-01-14T04:53:20Z'}, {'user': 'shivansh-bhatnagar18', 'forked_at': '2025-01-12T09:21:51Z'}, {'user': 'rishisulakhe', 'forked_at': '2025-01-11T19:04:17Z'}, {'user': 'NDRBAX', 'forked_at': '2025-01-11T18:51:52Z'}, {'user': 'krishi-agrawal', 'forked_at': '2025-01-09T09:21:00Z'}, {'user': 'SnehaChaursia', 'forked_at': '2025-01-08T05:40:02Z'}, {'user': 'UtkarshK10', 'forked_at': '2025-01-05T06:53:10Z'}, {'user': 'Aryan-Baglane', 'forked_at': '2025-01-05T03:03:09Z'}, {'user': 'hofi1', 'forked_at': '2025-01-04T22:27:59Z'}, {'user': 'callachennault', 'forked_at': '2025-01-03T18:52:12Z'}, {'user': 'NishchayRajput', 'forked_at': '2025-01-03T11:08:01Z'}, {'user': 'chandantaneja', 'forked_at': '2025-01-02T18:04:17Z'}, {'user': 'MayurBabbe45', 'forked_at': '2025-01-02T17:05:06Z'}, {'user': 'akshayjoshi892', 'forked_at': '2025-01-01T15:30:21Z'}, {'user': 'nikhilnambiarc', 'forked_at': '2024-12-31T20:33:34Z'}, {'user': 'Blake92', 'forked_at': '2024-12-31T12:31:39Z'}, {'user': 'chandrikarj', 'forked_at': '2024-12-31T09:56:44Z'}, {'user': 'mariana-schlick', 'forked_at': '2024-12-27T20:26:59Z'}, {'user': 'rayapatishanmukhasai', 'forked_at': '2024-12-27T00:08:32Z'}, {'user': 'Bhavyasree715', 'forked_at': '2024-12-23T17:31:15Z'}, {'user': 'dondominick', 'forked_at': '2024-12-22T12:02:37Z'}, {'user': 'lightranger1715', 'forked_at': '2024-12-16T15:10:24Z'}, {'user': 'lightranger0x', 'forked_at': '2024-12-16T14:54:05Z'}, {'user': 'DeepamJha', 'forked_at': '2024-12-16T07:45:13Z'}, {'user': 'Venkatbeemagari', 'forked_at': '2024-12-15T08:41:32Z'}, {'user': 'ShahKirtan2003', 'forked_at': '2024-12-14T17:19:26Z'}, {'user': 'DipanshuOjha', 'forked_at': '2024-12-14T12:45:19Z'}, {'user': 'vyas-giri', 'forked_at': '2024-12-14T11:23:19Z'}, {'user': 'adhavshruti12', 'forked_at': '2024-12-13T13:08:08Z'}, {'user': 'VenkateshVishwas', 'forked_at': '2024-12-13T12:04:16Z'}, {'user': 'Mayank77maruti', 'forked_at': '2024-12-13T04:56:29Z'}, {'user': 'anshuman-rai-27', 'forked_at': '2024-12-12T14:43:03Z'}, {'user': 'eugeniomazzone', 'forked_at': '2024-12-11T13:19:43Z'}, {'user': 'SahilBtara', 'forked_at': '2024-12-10T08:19:32Z'}, {'user': 'KCZBLOOM', 'forked_at': '2024-12-09T20:39:45Z'}, {'user': 'satwant007', 'forked_at': '2024-12-08T18:29:36Z'}, {'user': 'Simanta-kalita', 'forked_at': '2024-12-08T09:10:29Z'}, {'user': 'NishantSinghhhhh', 'forked_at': '2024-12-07T17:03:41Z'}, {'user': 'Commanderk3', 'forked_at': '2024-12-05T10:17:49Z'}, {'user': 'WannaCry016', 'forked_at': '2024-12-04T17:50:44Z'}, {'user': 'rajeswari2904', 'forked_at': '2024-12-04T15:36:55Z'}, {'user': 'jonkiky', 'forked_at': '2024-12-04T14:47:24Z'}, {'user': 'asmitajoshi', 'forked_at': '2024-12-04T14:40:30Z'}, {'user': 'rishiparashar02', 'forked_at': '2024-12-02T11:59:46Z'}, {'user': 'KingAlex1985', 'forked_at': '2024-12-01T21:49:45Z'}, {'user': 'Brijesh206', 'forked_at': '2024-12-01T11:36:11Z'}, {'user': 'vaibhavlachhwani', 'forked_at': '2024-11-30T12:48:13Z'}, {'user': 'adithik13', 'forked_at': '2024-11-30T04:50:33Z'}, {'user': 'viniEng', 'forked_at': '2024-11-27T20:22:51Z'}, {'user': 'davidparry', 'forked_at': '2024-11-27T18:58:20Z'}, {'user': 'BKS2315', 'forked_at': '2024-11-25T11:38:29Z'}, {'user': 'Nidhicodes', 'forked_at': '2024-11-24T21:32:14Z'}, {'user': 'gbmetzner', 'forked_at': '2024-11-23T16:30:32Z'}, {'user': 'Vrajesh1018', 'forked_at': '2024-11-23T10:58:23Z'}, {'user': 'CBIIT', 'forked_at': '2024-11-22T18:37:16Z'}, {'user': 'hridewelFan', 'forked_at': '2024-11-21T10:39:47Z'}, {'user': 'Scorpion5127', 'forked_at': '2024-11-21T02:26:13Z'}]",276,30,315783.5714285714,True,True,20630,30,100,"[{'user': 'jjgao', 'contributions': 3169, 'location': 'New York'}, {'user': 'n1zea144', 'contributions': 2166, 'location': None}, {'user': 'inodb', 'contributions': 2101, 'location': 'Brooklyn, NY'}, {'user': 'onursumer', 'contributions': 1261, 'location': None}, {'user': 'zhx828', 'contributions': 945, 'location': 'NYC, NY'}, {'user': 'gideonite', 'contributions': 818, 'location': 'New York, New York'}, {'user': 'ecerami', 'contributions': 644, 'location': None}, {'user': 'fedde-s', 'contributions': 487, 'location': 'Rotterdam, Netherlands'}, {'user': 'alisman', 'contributions': 376, 'location': None}, {'user': 'ersinciftci', 'contributions': 366, 'location': 'San Francisco'}, {'user': 'dippindots', 'contributions': 343, 'location': None}, {'user': 'armish', 'contributions': 315, 'location': 'Bedford, MA'}, {'user': 'kalletlak', 'contributions': 256, 'location': None}, {'user': 'pieterlukasse', 'contributions': 189, 'location': None}, {'user': 'sheridancbio', 'contributions': 163, 'location': 'New York'}, {'user': 'zheins', 'contributions': 157, 'location': 'Boston, MA'}, {'user': 'pvannierop', 'contributions': 156, 'location': 'Utrecht'}, {'user': 'istemi-bahceci', 'contributions': 109, 'location': 'Munich, Germany'}, {'user': 'oplantalech', 'contributions': 107, 'location': 'Nederland'}, {'user': 'yichaoS', 'contributions': 100, 'location': 'New York City'}, {'user': 'JiaoJiao123', 'contributions': 97, 'location': None}, {'user': 'ao508', 'contributions': 89, 'location': 'New York, NY'}, {'user': 'haynescd', 'contributions': 72, 'location': None}, {'user': 'mandawilson', 'contributions': 71, 'location': 'New York, NY'}, {'user': 'spcar7', 'contributions': 69, 'location': None}, {'user': 'tmazor', 'contributions': 63, 'location': None}, {'user': 'adamabeshouse', 'contributions': 62, 'location': None}, {'user': 'zainasir', 'contributions': 62, 'location': 'New York'}, {'user': 'ritikakundra', 'contributions': 61, 'location': None}, {'user': 'Luke-Sikina', 'contributions': 61, 'location': 'Boston'}, {'user': 'caitlinjones', 'contributions': 58, 'location': None}, {'user': 'nr23730', 'contributions': 49, 'location': 'Lübeck, Germany'}, {'user': 'morungos', 'contributions': 48, 'location': 'Halifax, Nova Scotia'}, {'user': 'rmadupuri', 'contributions': 48, 'location': 'New York, NY'}, {'user': 'JREastonMarks', 'contributions': 41, 'location': 'Houston, TX'}, {'user': 'averyniceday', 'contributions': 39, 'location': None}, {'user': 'sbabyanusha', 'contributions': 36, 'location': None}, {'user': 'furkansahin', 'contributions': 33, 'location': 'Netherlands'}, {'user': 'qlu-cls', 'contributions': 30, 'location': None}, {'user': 'schultzn', 'contributions': 26, 'location': None}, {'user': 'jagnathan', 'contributions': 25, 'location': 'Toronto, Canada'}, {'user': 'j-hudecek', 'contributions': 24, 'location': None}, {'user': 'brittanydionigi', 'contributions': 22, 'location': 'Boulder'}, {'user': 'kodiakhq[bot]', 'contributions': 21, 'location': None}, {'user': 'leedonghn4', 'contributions': 20, 'location': None}, {'user': 'victoria34', 'contributions': 20, 'location': 'New York City, NY'}, {'user': 'leexgh', 'contributions': 15, 'location': None}, {'user': 'HectorWon', 'contributions': 14, 'location': None}, {'user': 'dependabot[bot]', 'contributions': 14, 'location': None}, {'user': 'uklineale', 'contributions': 10, 'location': None}, {'user': 'paragomi', 'contributions': 10, 'location': None}, {'user': '7xuanlu', 'contributions': 10, 'location': 'New York'}, {'user': 'priti88', 'contributions': 10, 'location': 'Boston'}, {'user': 'holtgrewe', 'contributions': 8, 'location': 'Berlin'}, {'user': 'dionnezaal', 'contributions': 8, 'location': None}, {'user': 'fuzhaoyuan', 'contributions': 8, 'location': 'Boston'}, {'user': 'lemccarthy', 'contributions': 8, 'location': None}, {'user': 'ChrisWakefield', 'contributions': 8, 'location': None}, {'user': 'pappde', 'contributions': 7, 'location': 'Houston, TX'}, {'user': 'artgoldberg', 'contributions': 7, 'location': None}, {'user': 'cataphract', 'contributions': 6, 'location': 'Almada, Portugal'}, {'user': 'juleskers', 'contributions': 6, 'location': 'Heidelberg'}, {'user': 'rnugraha', 'contributions': 6, 'location': 'Utrecht'}, {'user': 'forus', 'contributions': 6, 'location': 'Utrecht'}, {'user': 'jamesqo', 'contributions': 5, 'location': 'New York, NY'}, {'user': 'tlangs', 'contributions': 5, 'location': 'Cambridge, MA'}, {'user': 'MatthijsPon', 'contributions': 4, 'location': 'The Netherlands'}, {'user': 'jtquach1', 'contributions': 4, 'location': 'Boston'}, {'user': 'egarcialara', 'contributions': 4, 'location': 'Amsterdam, the Netherlands'}, {'user': 'snyk-bot', 'contributions': 4, 'location': None}, {'user': 'tamaccount', 'contributions': 4, 'location': 'New York, NY'}, {'user': 'sowmiyaa-kumar', 'contributions': 4, 'location': None}, {'user': 'Rajat-Sirohi', 'contributions': 4, 'location': None}, {'user': 'hweej', 'contributions': 4, 'location': None}, {'user': 'alexsigaras', 'contributions': 4, 'location': 'New York'}, {'user': 'gblaih', 'contributions': 3, 'location': None}, {'user': 'fkaercher', 'contributions': 3, 'location': None}, {'user': 'aderidder', 'contributions': 3, 'location': 'Amsterdam'}, {'user': 'Spenca', 'contributions': 3, 'location': 'New York'}, {'user': 'ugurdogrusoz', 'contributions': 3, 'location': None}, {'user': 'sambrightman', 'contributions': 3, 'location': 'London'}, {'user': 'amirinenik', 'contributions': 2, 'location': None}, {'user': 'tweep', 'contributions': 2, 'location': 'United States'}, {'user': 'agarwalrounak', 'contributions': 2, 'location': 'India'}, {'user': 'VenkateshVishwas', 'contributions': 2, 'location': None}, {'user': 'vaibhavlachhwani', 'contributions': 2, 'location': None}, {'user': 'ngocnn1104', 'contributions': 2, 'location': 'Ho Chi Minh city, Vietnam'}, {'user': 'Djokovic0311', 'contributions': 2, 'location': None}, {'user': 'marriott-er', 'contributions': 2, 'location': None}, {'user': 'dtenenba', 'contributions': 2, 'location': None}, {'user': 'ckandoth', 'contributions': 2, 'location': 'Perth, WA, Australia'}, {'user': 'amanbhardwaj12072003', 'contributions': 2, 'location': None}, {'user': 'Aiosa', 'contributions': 1, 'location': None}, {'user': 'ruslan-forostianov', 'contributions': 1, 'location': None}, {'user': 'scvannost', 'contributions': 1, 'location': 'Boston, MA'}, {'user': 'sandertan', 'contributions': 1, 'location': 'Utrecht'}, {'user': 'tvpham', 'contributions': 1, 'location': None}, {'user': 'TJMKuijpers', 'contributions': 1, 'location': 'Eindhoven'}, {'user': 'ugurkoysuren', 'contributions': 1, 'location': 'Germany'}, {'user': 'Vinny02', 'contributions': 1, 'location': None}]"
thehyve,puppet-afp,True,swizzley/puppet-afp,False,0,0,[],0,0,,True,True,6,0,1,"[{'user': 'swizzley', 'contributions': 2, 'location': 'Denver, CO'}]"
swizzley,puppet-afp,False,,,1,1,"[{'user': 'thehyve', 'forked_at': '2015-06-19T08:40:40Z'}]",0,0,,True,True,6,0,1,"[{'user': 'swizzley', 'contributions': 2, 'location': 'Denver, CO'}]"
thehyve,puppet-samba,True,ajjahn/puppet-samba,False,0,0,[],1,0,,True,True,124,0,14,"[{'user': 'ajjahn', 'contributions': 82, 'location': 'Indianapolis, IN'}, {'user': 'jonoterc', 'contributions': 8, 'location': 'Cambridge, MA'}, {'user': 'JanKanis', 'contributions': 4, 'location': None}, {'user': 'zmam40', 'contributions': 4, 'location': None}, {'user': 'abraham1901', 'contributions': 3, 'location': None}, {'user': 'janbraiins', 'contributions': 2, 'location': 'Czech republic'}, {'user': 'rutsky', 'contributions': 2, 'location': None}, {'user': 'artem-sidorenko', 'contributions': 1, 'location': 'Bonn, Germany'}, {'user': 'cdepner', 'contributions': 1, 'location': None}, {'user': 'kaistian', 'contributions': 1, 'location': None}, {'user': 'embeepea', 'contributions': 1, 'location': 'NYC'}, {'user': 'ngiger', 'contributions': 1, 'location': 'CH-8753 Mollis, Switzerland'}, {'user': 'TimPollard', 'contributions': 1, 'location': 'Australia'}, {'user': 'tomas-edwardsson', 'contributions': 1, 'location': 'Reykjavik, Iceland'}]"
ajjahn,puppet-samba,False,,,22,80,"[{'user': 'cvquesty', 'forked_at': '2023-12-06T18:07:37Z'}, {'user': 'UGent-DICT', 'forked_at': '2022-03-01T12:32:34Z'}, {'user': 'oxEliaz', 'forked_at': '2021-09-17T10:02:17Z'}, {'user': 'LSoftwareFactory', 'forked_at': '2021-01-05T14:59:46Z'}, {'user': 'agxs', 'forked_at': '2020-05-26T12:49:50Z'}, {'user': 'kevindweb', 'forked_at': '2019-12-02T17:44:12Z'}, {'user': 'aroth-arsoft', 'forked_at': '2019-08-03T11:11:06Z'}, {'user': 'mtmse', 'forked_at': '2019-06-26T08:53:21Z'}, {'user': 'lukebigum', 'forked_at': '2019-01-22T12:45:37Z'}, {'user': 'mqqrten', 'forked_at': '2018-09-10T10:53:57Z'}, {'user': 'cjswart', 'forked_at': '2018-05-20T18:47:32Z'}, {'user': 'laurigates', 'forked_at': '2018-05-04T04:06:04Z'}, {'user': 'CESNET', 'forked_at': '2018-03-08T14:14:21Z'}, {'user': 'synyx', 'forked_at': '2018-01-15T10:34:58Z'}, {'user': 'uri-fing-udelar', 'forked_at': '2017-11-22T14:01:32Z'}, {'user': 'sirinek', 'forked_at': '2017-11-20T14:57:04Z'}, {'user': 'demophoon', 'forked_at': '2017-11-07T02:17:06Z'}, {'user': 'exptom', 'forked_at': '2017-11-05T19:43:36Z'}, {'user': 'Deveryware', 'forked_at': '2017-10-25T22:42:41Z'}, {'user': 'iphis', 'forked_at': '2017-10-03T09:06:15Z'}, {'user': 'pulsepointinc', 'forked_at': '2017-09-26T20:27:04Z'}, {'user': 'bataylor976', 'forked_at': '2017-08-25T20:21:47Z'}, {'user': 'b-taylor976', 'forked_at': '2017-08-25T20:02:25Z'}, {'user': 'fasrc', 'forked_at': '2017-07-13T19:13:01Z'}, {'user': 'pjoubert-', 'forked_at': '2017-05-17T14:12:06Z'}, {'user': 'FlorianSW', 'forked_at': '2017-03-27T13:35:34Z'}, {'user': 'bigbigbang', 'forked_at': '2017-03-14T09:02:45Z'}, {'user': 'warrenpnz', 'forked_at': '2017-01-22T20:01:43Z'}, {'user': 'chrisdaish', 'forked_at': '2017-01-04T09:00:29Z'}, {'user': 'phyber', 'forked_at': '2016-12-12T19:43:09Z'}, {'user': 'stephencooke', 'forked_at': '2016-11-01T14:14:21Z'}, {'user': 'cbalfour', 'forked_at': '2016-10-13T15:02:54Z'}, {'user': 'aklein-dex', 'forked_at': '2016-10-05T03:42:36Z'}, {'user': 'L3Nerd', 'forked_at': '2016-08-22T11:27:47Z'}, {'user': 'MiamiOH', 'forked_at': '2016-06-16T19:14:28Z'}, {'user': 'danfoster', 'forked_at': '2016-06-14T16:46:18Z'}, {'user': 'polytechas', 'forked_at': '2016-06-09T13:35:07Z'}, {'user': 'smcclellan', 'forked_at': '2016-05-09T18:08:19Z'}, {'user': 'alexbrett', 'forked_at': '2016-05-05T11:36:24Z'}, {'user': 'CyberLine', 'forked_at': '2016-04-10T20:30:13Z'}, {'user': 'powerhome', 'forked_at': '2016-04-05T13:35:37Z'}, {'user': 'grubern', 'forked_at': '2016-04-02T08:23:53Z'}, {'user': 'jhodrien', 'forked_at': '2016-03-09T16:35:10Z'}, {'user': 'msutter', 'forked_at': '2016-03-07T12:36:17Z'}, {'user': 'HielkeJ', 'forked_at': '2016-03-05T20:43:30Z'}, {'user': 'dnlsng', 'forked_at': '2016-02-15T15:43:02Z'}, {'user': 'jirgn', 'forked_at': '2016-02-09T14:13:16Z'}, {'user': 'lilliputz', 'forked_at': '2016-02-02T16:34:08Z'}, {'user': 'alexjfisher', 'forked_at': '2016-01-22T14:22:28Z'}, {'user': 'minkimipt', 'forked_at': '2015-12-17T17:18:24Z'}, {'user': 'davidsheldon', 'forked_at': '2015-10-09T16:30:21Z'}, {'user': 'thehyve', 'forked_at': '2015-07-14T09:48:01Z'}, {'user': 'zulzak', 'forked_at': '2015-07-08T15:20:13Z'}, {'user': 'derdanne', 'forked_at': '2014-12-12T12:52:48Z'}, {'user': 'LinguineCode', 'forked_at': '2014-11-25T20:32:20Z'}, {'user': 'CollabNet', 'forked_at': '2014-10-12T23:36:20Z'}, {'user': 'janbraiins', 'forked_at': '2014-08-14T08:54:51Z'}, {'user': 'mehanika', 'forked_at': '2014-01-16T21:50:23Z'}, {'user': 'codecap', 'forked_at': '2014-01-03T13:19:04Z'}, {'user': 'seattle-biomed', 'forked_at': '2013-11-22T17:02:50Z'}, {'user': 'cdepner', 'forked_at': '2013-11-11T08:16:13Z'}, {'user': 'krutisfood', 'forked_at': '2013-10-29T06:24:16Z'}, {'user': 'jonoterc', 'forked_at': '2013-10-10T21:19:49Z'}, {'user': 'DeMortE', 'forked_at': '2013-09-27T03:53:47Z'}, {'user': 'IXIXIXI', 'forked_at': '2013-09-25T12:48:53Z'}, {'user': 'Voromar', 'forked_at': '2013-09-20T07:04:57Z'}, {'user': 'Gerancheg', 'forked_at': '2013-09-19T04:59:06Z'}, {'user': 'OnAdrenaline', 'forked_at': '2013-08-24T09:53:58Z'}, {'user': 'Megapixapb', 'forked_at': '2013-08-13T06:44:38Z'}, {'user': 'tomas-edwardsson', 'forked_at': '2013-07-29T17:13:01Z'}, {'user': 'nathan-gs', 'forked_at': '2013-06-22T19:02:13Z'}, {'user': 'ngiger', 'forked_at': '2013-04-06T18:57:05Z'}, {'user': 'vrutsky', 'forked_at': '2013-03-19T11:59:54Z'}, {'user': 'abraham1901', 'forked_at': '2013-03-06T18:43:46Z'}, {'user': 'masteinhauser', 'forked_at': '2012-12-05T03:45:10Z'}, {'user': 'llowder', 'forked_at': '2012-10-11T19:24:40Z'}, {'user': 'embeepea', 'forked_at': '2012-10-06T23:42:45Z'}]",24,30,2388310.125,True,True,217,0,20,"[{'user': 'ajjahn', 'contributions': 133, 'location': 'Indianapolis, IN'}, {'user': 'jonoterc', 'contributions': 8, 'location': 'Cambridge, MA'}, {'user': 'JanKanis', 'contributions': 5, 'location': None}, {'user': 'zmam40', 'contributions': 4, 'location': None}, {'user': 'toelke', 'contributions': 3, 'location': 'Munich'}, {'user': 'abraham1901', 'contributions': 3, 'location': None}, {'user': 'davidsheldon', 'contributions': 3, 'location': 'England'}, {'user': 'alexjfisher', 'contributions': 3, 'location': None}, {'user': 'lilliputz', 'contributions': 2, 'location': None}, {'user': 'janbraiins', 'contributions': 2, 'location': 'Czech republic'}, {'user': 'jhodrien', 'contributions': 2, 'location': None}, {'user': 'rutsky', 'contributions': 2, 'location': None}, {'user': 'artem-sidorenko', 'contributions': 1, 'location': 'Bonn, Germany'}, {'user': 'cdepner', 'contributions': 1, 'location': None}, {'user': 'dnlsng', 'contributions': 1, 'location': None}, {'user': 'kaistian', 'contributions': 1, 'location': None}, {'user': 'embeepea', 'contributions': 1, 'location': 'NYC'}, {'user': 'ngiger', 'contributions': 1, 'location': 'CH-8753 Mollis, Switzerland'}, {'user': 'TimPollard', 'contributions': 1, 'location': 'Australia'}, {'user': 'tomas-edwardsson', 'contributions': 1, 'location': 'Reykjavik, Iceland'}]"
thehyve,package_recipes,False,,,0,1,"[{'user': 'cataphract', 'forked_at': '2016-10-26T17:00:39Z'}]",0,0,,False,True,116,0,1,"[{'user': 'cataphract', 'contributions': 116, 'location': 'Almada, Portugal'}]"
thehyve,tm2cbio,True,j-hudecek/tm2cbio,False,0,0,[],0,0,,True,True,47,0,1,"[{'user': 'j-hudecek', 'contributions': 47, 'location': None}]"
j-hudecek,tm2cbio,False,,,1,2,"[{'user': 'aderidder', 'forked_at': '2016-09-06T06:01:09Z'}, {'user': 'thehyve', 'forked_at': '2015-07-22T15:09:24Z'}]",4,10,8215471.8,True,True,77,0,1,"[{'user': 'j-hudecek', 'contributions': 77, 'location': None}]"
thehyve,opencpuRScripts,False,,,0,0,[],0,1,,True,True,47,0,0,[]
thehyve,angular-transmart-analysis,False,,,0,0,[],0,0,,False,True,4,0,0,[]
thehyve,opencpu,True,opencpu/opencpu,False,0,0,[],0,0,,True,True,551,0,2,"[{'user': 'jeroen', 'contributions': 540, 'location': 'Utrecht'}, {'user': 'robertzk', 'contributions': 1, 'location': 'Chicago, IL'}]"
